image,choice,annotator,updated_at,id,created_at,annotation_id,lead_time
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5349005.jpg,Food,1,2023-04-12T23:05:05.400060Z,436,2023-04-12T23:05:05.400060Z,79,1.346
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5350258.jpg,No-Food,1,2023-04-12T23:31:28.413177Z,437,2023-04-12T23:31:28.413177Z,386,1.155
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5351268.jpg,No-Food,1,2023-04-12T23:17:55.641151Z,438,2023-04-12T23:17:55.641151Z,305,1.037
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5351281.jpg,No-Food,1,2023-04-12T23:34:46.119097Z,439,2023-04-12T23:34:46.119097Z,466,1.162
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5351802.jpg,No-Food,1,2023-04-12T23:33:18.231995Z,440,2023-04-12T23:33:18.231995Z,424,2.159
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5352023.jpg,Food,1,2023-04-12T23:36:43.949982Z,441,2023-04-12T23:36:43.949982Z,512,1.632
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5356098.jpg,Food,1,2023-04-12T23:32:19.491941Z,442,2023-04-12T23:32:19.491941Z,405,1.365
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5356890.jpg,No-Food,1,2023-04-12T23:17:46.876049Z,443,2023-04-12T23:17:46.876049Z,300,3.905
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5359207.jpg,Food,1,2023-04-12T23:17:59.572404Z,444,2023-04-12T23:17:59.571388Z,307,1.031
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5400957.jpg,No-Food,1,2023-04-12T23:33:09.513374Z,445,2023-04-12T23:33:09.512381Z,420,1.562
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5402471.jpg,No-Food,1,2023-04-12T23:38:24.659356Z,446,2023-04-12T23:38:24.659356Z,531,7.073
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5410585.jpg,No-Food,1,2023-04-12T23:31:07.030916Z,447,2023-04-12T23:31:07.030916Z,376,1.274
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5418366.jpg,Food,1,2023-04-12T23:29:15.164287Z,448,2023-04-12T23:29:15.164287Z,338,0.944
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5424775.jpg,Food,1,2023-04-12T23:16:14.874033Z,449,2023-04-12T23:16:14.874033Z,252,1.14
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5477596.jpg,Food,1,2023-04-12T23:29:48.082932Z,450,2023-04-12T23:29:29.419318Z,346,16.3
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5479483.jpg,Food,1,2023-04-12T23:32:40.612039Z,451,2023-04-12T23:32:40.612039Z,412,6.359
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5480706.jpg,Food,1,2023-04-12T23:30:27.312681Z,452,2023-04-12T23:30:27.312681Z,358,1.427
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5481539.jpg,No-Food,1,2023-04-12T23:02:30.839220Z,453,2023-04-12T23:02:30.839220Z,40,1.828
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5488639.jpg,Food,1,2023-04-12T23:04:37.678879Z,454,2023-04-12T23:04:37.678879Z,68,1.287
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5489082.jpg,No-Food,1,2023-04-12T23:12:16.918734Z,455,2023-04-12T23:12:16.918734Z,206,1.667
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5498372.jpg,Food,1,2023-04-12T23:07:19.666234Z,456,2023-04-12T23:07:19.666234Z,120,1.518
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5499897.jpg,Food,1,2023-04-12T23:02:42.449245Z,457,2023-04-12T23:02:42.449245Z,45,2.728
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5500459.jpg,Food,1,2023-04-12T23:33:29.956947Z,458,2023-04-12T23:33:29.956947Z,429,1.242
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5501048.jpg,Food,1,2023-04-12T23:15:46.244358Z,459,2023-04-12T23:15:46.244358Z,239,1.444
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5503256.jpg,Food,1,2023-04-12T23:36:54.890352Z,460,2023-04-12T23:36:54.890352Z,518,0.975
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5504430.jpg,No-Food,1,2023-04-12T23:18:28.615353Z,461,2023-04-12T23:18:28.615353Z,319,2.959
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5504468.jpg,Food,1,2023-04-12T23:31:18.715329Z,462,2023-04-12T23:31:18.715329Z,382,1.207
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5526133.jpg,Food,1,2023-04-12T23:37:19.141302Z,463,2023-04-12T23:37:19.141302Z,528,1.278
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5530983.jpg,Food,1,2023-04-12T23:31:50.282567Z,464,2023-04-12T23:31:50.281592Z,398,1.745
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5537588.jpg,Food,1,2023-04-12T23:12:28.447081Z,465,2023-04-12T23:12:28.447081Z,212,0.895
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5570121.jpg,Food,1,2023-04-12T23:08:15.652369Z,466,2023-04-12T23:08:15.652369Z,133,1.261
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5571497.jpg,Food,1,2023-04-12T23:31:23.863692Z,467,2023-04-12T23:31:23.863692Z,384,1.475
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5597315.jpg,Food,1,2023-04-12T23:36:28.250693Z,468,2023-04-12T23:36:28.250693Z,504,1.137
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5605946.jpg,Food,1,2023-04-12T23:15:08.540411Z,469,2023-04-12T23:15:08.540411Z,221,1.267
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5607279.jpg,Food,1,2023-04-12T23:02:33.088545Z,470,2023-04-12T23:02:33.088545Z,41,1.511
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5607360.jpg,No-Food,1,2023-04-12T23:17:40.221251Z,471,2023-04-12T23:17:40.221251Z,298,1.556
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5623765.jpg,Food,1,2023-04-12T23:35:13.205924Z,472,2023-04-12T23:35:13.205924Z,477,1.339
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5631957.jpg,No-Food,1,2023-04-12T23:15:38.559655Z,473,2023-04-12T23:15:38.559655Z,237,1.352
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5633675.jpg,Food,1,2023-04-12T23:16:08.727919Z,474,2023-04-12T23:16:08.727919Z,249,3.22
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5637704.jpg,Food,1,2023-04-12T23:31:32.197178Z,475,2023-04-12T23:31:32.197178Z,388,1.03
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5644995.jpg,Food,1,2023-04-12T23:33:46.617619Z,476,2023-04-12T23:33:46.617619Z,438,0.962
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5647044.jpg,No-Food,1,2023-04-12T23:11:03.907775Z,477,2023-04-12T23:11:03.907775Z,179,48.907
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5661695.jpg,No-Food,1,2023-04-12T23:35:11.057239Z,478,2023-04-12T23:35:11.057239Z,476,1.159
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C651276.jpg,No-Food,1,2023-04-12T23:34:29.740151Z,479,2023-04-12T23:34:29.740151Z,458,1.284
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C651465.jpg,Food,1,2023-04-12T23:35:34.613396Z,480,2023-04-12T23:35:34.613396Z,480,1.922
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C654556.jpg,Food,1,2023-04-12T23:17:29.051186Z,481,2023-04-12T23:17:29.051186Z,292,0.928
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C654841.jpg,No-Food,1,2023-04-12T23:08:47.002904Z,482,2023-04-12T23:08:47.002904Z,144,2.26
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C660585.jpg,Food,1,2023-04-12T23:33:28.086407Z,483,2023-04-12T23:33:28.086407Z,428,1.758
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C665504.jpg,Food,1,2023-04-12T23:11:28.524800Z,484,2023-04-12T23:11:28.524800Z,189,1.063
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C667838.jpg,Food,1,2023-04-12T23:29:00.958971Z,485,2023-04-12T23:29:00.958971Z,329,1.821
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C668380.jpg,No-Food,1,2023-04-12T23:17:07.525265Z,486,2023-04-12T23:17:07.525265Z,279,1.185
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C675593.jpg,Food,1,2023-04-12T23:36:45.609788Z,487,2023-04-12T23:36:45.609788Z,513,1.12
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C676630.jpg,Food,1,2023-04-12T23:12:32.211821Z,488,2023-04-12T23:12:32.211821Z,214,1.22
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C680198.jpg,Food,1,2023-04-12T23:17:42.514095Z,489,2023-04-12T23:17:42.514095Z,299,1.508
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C692272.jpg,No-Food,1,2023-04-12T23:33:11.768725Z,490,2023-04-12T23:33:11.768725Z,421,1.485
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C693114.jpg,Food,1,2023-04-12T23:07:04.832012Z,491,2023-04-12T23:07:04.832012Z,113,1.719
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C698528.jpg,Food,1,2023-04-12T23:33:13.526131Z,492,2023-04-12T23:33:13.526131Z,422,1.304
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C701825.jpg,No-Food,1,2023-04-12T23:34:09.740584Z,493,2023-04-12T23:34:09.740584Z,449,1.189
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C705375.jpg,No-Food,1,2023-04-12T23:05:20.806450Z,494,2023-04-12T23:05:20.806450Z,86,1.273
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C708473.jpg,Food,1,2023-04-12T23:08:13.650990Z,495,2023-04-12T23:08:13.650990Z,132,1.688
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C710092.jpg,Food,1,2023-04-12T23:35:52.280215Z,496,2023-04-12T23:35:52.280215Z,487,1.289
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C716756.jpg,No-Food,1,2023-04-12T23:07:14.875565Z,497,2023-04-12T23:07:14.875565Z,118,1.714
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C717825.jpg,No-Food,1,2023-04-12T23:31:08.918193Z,498,2023-04-12T23:31:08.918193Z,377,1.137
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C718811.jpg,Food,1,2023-04-12T23:05:01.439954Z,499,2023-04-12T23:05:01.439954Z,77,1.222
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C733524.jpg,No-Food,1,2023-04-12T23:32:45.922185Z,500,2023-04-12T23:32:45.922185Z,413,4.554
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C736981.jpg,No-Food,1,2023-04-12T23:16:43.765314Z,501,2023-04-12T23:16:43.765314Z,266,1.186
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C738385.jpg,Food,1,2023-04-12T23:02:55.260757Z,502,2023-04-12T23:02:55.260757Z,50,2.216
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C743655.jpg,Food,1,2023-04-12T23:16:04.734674Z,503,2023-04-12T23:16:04.734674Z,248,2.955
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C749976.jpg,Food,1,2023-04-12T23:29:04.479471Z,504,2023-04-12T23:29:04.479471Z,331,1.618
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C755765.jpg,Food,1,2023-04-12T23:37:17.349399Z,505,2023-04-12T23:37:17.349399Z,527,1.214
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C756753.jpg,Food,1,2023-04-12T23:38:38.990796Z,506,2023-04-12T23:38:38.989796Z,532,2.491
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C762544.jpg,No-Food,1,2023-04-12T23:15:15.608170Z,507,2023-04-12T23:15:15.608170Z,225,1.273
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C766095.jpg,Food,1,2023-04-12T23:03:04.223367Z,508,2023-04-12T23:03:04.223367Z,54,1.519
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C770227.jpg,Food,1,2023-04-12T23:15:51.574094Z,509,2023-04-12T23:15:51.574094Z,242,1.112
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C779451.jpg,No-Food,1,2023-04-12T23:17:34.465687Z,510,2023-04-12T23:17:34.465687Z,295,1.136
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C781183.jpg,No-Food,1,2023-04-12T23:17:18.811109Z,511,2023-04-12T23:17:18.811109Z,286,1.251
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C782006.jpg,No-Food,1,2023-04-12T23:12:12.305316Z,512,2023-04-12T23:12:12.305316Z,204,1.563
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C782357.jpg,No-Food,1,2023-04-12T23:05:14.719757Z,513,2023-04-12T23:05:14.719757Z,83,3.096
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C783458.jpg,No-Food,1,2023-04-12T23:37:05.241390Z,514,2023-04-12T23:37:05.241390Z,522,2.657
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C785209.jpg,No-Food,1,2023-04-12T23:36:07.747220Z,515,2023-04-12T23:36:07.747220Z,494,1.479
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C785272.jpg,No-Food,1,2023-04-12T23:38:50.230531Z,516,2023-04-12T23:38:50.230531Z,533,2.431
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C785711.jpg,Food,1,2023-04-12T23:09:54.105330Z,517,2023-04-12T23:09:54.105330Z,170,1.758
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C786737.jpg,Food,1,2023-04-12T23:15:33.074278Z,518,2023-04-12T23:15:33.074278Z,234,1.16
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C795693.jpg,No-Food,1,2023-04-12T23:34:02.650019Z,519,2023-04-12T23:34:02.650019Z,445,0.993
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C798204.jpg,No-Food,1,2023-04-12T23:35:55.764223Z,520,2023-04-12T23:35:55.764223Z,489,1.225
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C798573.jpg,Food,1,2023-04-12T23:12:23.526190Z,521,2023-04-12T23:12:23.526190Z,209,1.189
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C810491.jpg,No-Food,1,2023-04-12T23:09:51.223532Z,522,2023-04-12T23:09:51.223532Z,169,2.204
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C811061.jpg,No-Food,1,2023-04-12T23:10:08.906924Z,523,2023-04-12T23:10:08.906924Z,176,1.622
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C813362.jpg,Food,1,2023-04-12T23:11:14.156252Z,524,2023-04-12T23:11:14.156252Z,182,1.56
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C816315.jpg,No-Food,1,2023-04-12T23:31:56.040238Z,525,2023-04-12T23:31:56.040238Z,401,1.303
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C816391.jpg,Food,1,2023-04-12T23:06:53.363661Z,526,2023-04-12T23:06:53.363661Z,108,2.445
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C997759.jpg,No-Food,1,2023-04-12T23:15:21.163276Z,527,2023-04-12T23:15:21.163276Z,228,1.286
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C999147.jpg,No-Food,1,2023-04-12T23:04:35.975926Z,528,2023-04-12T23:04:35.975926Z,67,2.541
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1018535.jpg,Food,1,2023-04-13T14:36:39.898226Z,529,2023-04-13T14:36:39.898226Z,604,3.826
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1032338.jpg,Food,1,2023-04-13T14:39:13.644694Z,530,2023-04-13T14:39:13.644694Z,684,7.367
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1049591.jpg,Food,1,2023-04-13T14:35:34.846412Z,531,2023-04-13T14:35:34.846412Z,582,2.024
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1074030.jpg,Food,1,2023-04-13T14:36:31.702239Z,532,2023-04-13T14:36:31.702239Z,601,1.37
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1103380.jpg,Food,1,2023-04-13T14:39:34.561547Z,533,2023-04-13T14:39:34.561547Z,697,2.061
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1109941.jpg,Food,1,2023-04-13T14:40:30.361442Z,534,2023-04-13T14:40:30.361442Z,727,1.31
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1110496.jpg,Food,1,2023-04-13T14:38:40.160361Z,535,2023-04-13T14:38:40.160361Z,670,0.95
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1123773.jpg,Food,1,2023-04-13T14:37:57.800660Z,536,2023-04-13T14:37:57.800660Z,645,0.976
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1131308.jpg,Food,1,2023-04-13T14:37:59.359719Z,537,2023-04-13T14:37:59.359719Z,646,0.948
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1141466.jpg,Food,1,2023-04-13T14:39:19.782529Z,538,2023-04-13T14:39:19.782529Z,688,1.101
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1145747.jpg,Food,1,2023-04-13T14:36:29.106013Z,539,2023-04-13T14:36:29.106013Z,600,1.819
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1160484.jpg,No-Food,1,2023-04-13T14:36:17.712435Z,540,2023-04-13T14:36:17.712435Z,594,1.223
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1171557.jpg,Food,1,2023-04-13T14:37:26.736283Z,541,2023-04-13T14:37:26.736283Z,625,0.906
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1173296.jpg,Food,1,2023-04-13T14:37:21.432088Z,542,2023-04-13T14:37:21.432088Z,621,0.999
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1180862.jpg,Food,1,2023-04-13T14:40:34.940944Z,543,2023-04-13T14:40:34.940944Z,730,1.077
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1192760.jpg,No-Food,1,2023-04-13T14:38:32.177587Z,544,2023-04-13T14:38:32.177587Z,665,1.324
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1202858.jpg,Food,1,2023-04-13T14:34:25.713426Z,545,2023-04-13T14:34:25.713426Z,550,1.223
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1211386.jpg,Food,1,2023-04-13T14:38:52.401081Z,546,2023-04-13T14:38:52.400068Z,677,1.013
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1218233.jpg,No-Food,1,2023-04-13T14:34:24.067333Z,547,2023-04-13T14:34:24.067333Z,549,1.377
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1218893.jpg,Food,1,2023-04-13T14:34:54.531092Z,548,2023-04-13T14:34:54.531092Z,565,1.23
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1222061.jpg,Food,1,2023-04-13T14:40:00.639774Z,549,2023-04-13T14:40:00.639774Z,710,1.012
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1236289.jpg,Food,1,2023-04-13T14:36:25.092456Z,550,2023-04-13T14:36:25.092456Z,598,1.15
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1240565.jpg,Food,1,2023-04-13T14:38:10.981746Z,551,2023-04-13T14:38:10.981746Z,653,0.923
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1251992.jpg,Food,1,2023-04-13T14:35:32.076444Z,552,2023-04-13T14:35:32.076444Z,581,6.258
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1262122.jpg,No-Food,1,2023-04-13T14:37:33.680816Z,553,2023-04-13T14:37:33.680816Z,630,0.94
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1262635.jpg,Food,1,2023-04-13T14:37:54.532347Z,554,2023-04-13T14:37:54.532347Z,643,0.949
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1267980.jpg,No-Food,1,2023-04-13T14:38:25.837365Z,555,2023-04-13T14:38:25.837365Z,661,1.538
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1277182.jpg,No-Food,1,2023-04-13T14:38:01.023117Z,556,2023-04-13T14:38:01.023117Z,647,1.081
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1281352.jpg,Food,1,2023-04-13T14:34:27.576872Z,557,2023-04-13T14:34:27.576872Z,551,1.115
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1323139.jpg,Food,1,2023-04-13T14:39:01.142969Z,558,2023-04-13T14:39:01.142969Z,682,1.776
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1349089.jpg,No-Food,1,2023-04-13T14:40:07.071470Z,559,2023-04-13T14:40:07.071470Z,714,1.316
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1356005.jpg,No-Food,1,2023-04-13T14:34:41.253816Z,560,2023-04-13T14:34:41.253816Z,558,1.07
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1375715.jpg,Food,1,2023-04-13T14:39:49.996677Z,561,2023-04-13T14:39:49.996677Z,703,1.105
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1406626.jpg,Food,1,2023-04-13T14:37:15.256282Z,562,2023-04-13T14:37:15.256282Z,617,1.376
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1421871.jpg,No-Food,1,2023-04-13T14:34:20.200873Z,563,2023-04-13T14:34:20.200873Z,547,1.181
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1832917.jpg,No-Food,1,2023-04-13T14:39:21.511761Z,564,2023-04-13T14:39:21.511761Z,689,1.145
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1877923.jpg,Food,1,2023-04-13T14:36:35.638574Z,565,2023-04-13T14:36:35.638574Z,603,1.047
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1914751.jpg,Food,1,2023-04-13T14:35:13.502663Z,566,2023-04-13T14:35:13.502663Z,575,1.191
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1929333.jpg,Food,1,2023-04-13T14:37:48.932686Z,567,2023-04-13T14:37:48.932686Z,639,0.887
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2007402.jpg,Food,1,2023-04-13T14:37:11.871685Z,568,2023-04-13T14:37:11.871685Z,615,2.036
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2011931.jpg,Food,1,2023-04-13T14:33:59.111409Z,569,2023-04-13T14:33:59.111409Z,539,0.94
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2022244.jpg,Food,1,2023-04-13T14:34:05.730539Z,570,2023-04-13T14:34:05.730539Z,543,1.1
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2030695.jpg,Food,1,2023-04-13T14:37:03.099662Z,571,2023-04-13T14:37:03.099662Z,612,6.7
